uid,up主昵称,B站地址,番茄指数,粉丝总数,作品总数,充电总人数,一级分类,二级分类
642389251,黑神话之悟空,https://space.bilibili.com/642389251,3574.5,2400925,6,,游戏,单机游戏
258150656,回形针PaperClip,https://space.bilibili.com/258150656,3573.3,2400587,220,6352,知识,科学科普
680677803,王小七Fire,https://space.bilibili.com/680677803,3585.2,2393525,125,2281,知识,社科・法律・心理
8578857,谷阿莫,https://space.bilibili.com/8578857,3570,2392460,1633,5414,影视,影视杂谈
43310262,Minecraft我的世界官方,https://space.bilibili.com/43310262,3544.5,2390313,293,137,游戏,单机游戏
46708782,鲁大能,https://space.bilibili.com/46708782,3563.9,2385571,402,3412,游戏,网络游戏
596842980,南翔不爱吃饭,https://space.bilibili.com/596842980,3547.9,2374356,205,389,美食,美食制作
5957440,曼食慢语,https://space.bilibili.com/5957440,3575.2,2368790,486,1611,美食,美食制作
349721082,清华大学,https://space.bilibili.com/349721082,3550.4,2368437,1057,,生活,日常
17546432,马壮实Hera,https://space.bilibili.com/17546432,3572.5,2366070,317,2083,美食,美食制作
279583114,老坛胡说,https://space.bilibili.com/279583114,3567.2,2360667,215,3112,生活,日常
50660116,上班族的便当,https://space.bilibili.com/50660116,3560.5,2350403,1107,546,美食,美食制作
1202762767,花泽香菜,https://space.bilibili.com/1202762767,3592.9,2347101,55,439,娱乐,明星
345630501,黄龄,https://space.bilibili.com/345630501,3605,2344476,166,3478,音乐,翻唱
578227337,华为,https://space.bilibili.com/578227337,3544.6,2344447,498,532,科技,数码
471792754,趣测酱,https://space.bilibili.com/471792754,3571.8,2343492,293,492,生活,日常
11336264,TESTV官方频道,https://space.bilibili.com/11336264,3568.9,2330246,1087,13014,科技,数码
24478119,路路迷路路,https://space.bilibili.com/24478119,3548.1,2328223,322,2713,游戏,单机游戏
521249172,乌鸦校尉CaptainWuya,https://space.bilibili.com/521249172,3568.7,2324683,144,2699,知识,人文历史
10462362,天天卡牌,https://space.bilibili.com/10462362,3562.6,2318500,1153,16754,游戏,电子竞技
378885845,不正经老丝,https://space.bilibili.com/378885845,3571.5,2304845,392,1598,知识,社科・法律・心理
3404595,卡布叻_周深,https://space.bilibili.com/3404595,3573.4,2304376,14,,音乐,音乐现场
17171565,蔡老板家的长工,https://space.bilibili.com/17171565,3573.4,2298858,1403,10058,影视,影视杂谈
37974444,黑马程序员,https://space.bilibili.com/37974444,3553.6,2296453,833,4190,知识,野生技能协会
3334179,我的样子平平无奇,https://space.bilibili.com/3334179,3561.9,2295981,231,2379,美食,美食制作
1958342,水无月菌,https://space.bilibili.com/1958342,3559,2269029,201,11125,游戏,桌游棋牌
11684621,太阳星sunstar,https://space.bilibili.com/11684621,3563.3,2267641,308,1412,知识,人文历史
17134369,司墨尧smile,https://space.bilibili.com/17134369,3573.8,2262165,370,479,音乐,原创音乐
2374194,墨韵Moyun,https://space.bilibili.com/2374194,3621.1,2261516,80,4690,音乐,演奏
20259914,稚晖君,https://space.bilibili.com/20259914,3567.6,2258294,61,1829,科技,极客DIY
16206007,vivi可爱多,https://space.bilibili.com/16206007,3567,2257508,288,1361,生活,日常
295723,★⑥|轮椤,https://space.bilibili.com/295723,3565.6,2252293,564,12878,生活,搞笑
283036476,狈总,https://space.bilibili.com/283036476,3551.8,2241894,304,544,生活,搞笑
25150941,极速拍档,https://space.bilibili.com/25150941,3558.2,2241121,577,4222,生活,汽车生活
1885078,nya酱的一生,https://space.bilibili.com/1885078,3568.7,2241005,288,,生活,日常
300722822,刘文超Vin,https://space.bilibili.com/300722822,3552.6,2235462,67,9174,知识,校园学习
35836017,OneMillion_舞蹈教室,https://space.bilibili.com/35836017,3590.3,2234888,3125,627,舞蹈,街舞
13164144,魔法Zc目录,https://space.bilibili.com/13164144,3554.7,2233340,304,9839,游戏,手机游戏
52190805,麟宣森,https://space.bilibili.com/52190805,3587.4,2223355,134,1300,美食,美食制作
233114659,碧蓝航线,https://space.bilibili.com/233114659,3549.3,2223344,87,,游戏,手机游戏
3046429,祖娅纳惜,https://space.bilibili.com/3046429,3627.9,2213133,319,12109,音乐,翻唱
275338136,肯德基,https://space.bilibili.com/275338136,3545.3,2210973,380,,生活,日常
308693140,声物课,https://space.bilibili.com/308693140,3544.7,2207294,173,321,动画,短片・手书・配音
394609671,终极小腾,https://space.bilibili.com/394609671,3546.8,2200529,94,703,汽车,汽车生活
447317111,Meetfood觅食,https://space.bilibili.com/447317111,3558.2,2197216,227,1418,美食,美食侦探
381281213,姜云升,https://space.bilibili.com/381281213,3568.3,2196023,32,2926,音乐,音乐现场
26321770,和猫住の,https://space.bilibili.com/26321770,3560.9,2193766,313,22956,动物圈,喵星人
4059920,靖菌命,https://space.bilibili.com/4059920,3560,2193161,291,3427,游戏,单机游戏
7714,女孩为何穿短裙,https://space.bilibili.com/7714,3589.6,2188253,68,,鬼畜,鬼畜调教
357229416,打泥泥,https://space.bilibili.com/357229416,3557.7,2186034,81,3913,游戏,单机游戏
28642491,楼上的老张,https://space.bilibili.com/28642491,3554.9,2175960,577,4129,游戏,单机游戏
617285,芒果冰OL,https://space.bilibili.com/617285,3567.8,2173519,373,13726,游戏,网络游戏
591856754,卢正义的雕刻时光,https://space.bilibili.com/591856754,3570.4,2171642,79,1301,生活,手工
329519036,韭菜实验室,https://space.bilibili.com/329519036,3555.4,2169401,237,612,科技,数码
154021609,老邪说电影,https://space.bilibili.com/154021609,3579.9,2169080,532,3088,影视,影视杂谈
382651856,战双帕弥什,https://space.bilibili.com/382651856,3557.2,2165887,296,3517,游戏,手机游戏
648113003,沈逸老师,https://space.bilibili.com/648113003,3564.1,2165881,93,4753,知识,社科・法律・心理
359516438,TED超级演讲家,https://space.bilibili.com/359516438,3547.7,2154442,1392,79,知识,社科・法律・心理
11100920,飞社长,https://space.bilibili.com/11100920,3560.7,2154419,386,4956,生活,搞笑
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3551.8,2154335,1220,1633,知识,校园学习
20503549,doyoudo,https://space.bilibili.com/20503549,3570.2,2154017,378,1609,知识,野生技能协会
19286458,陈翔六点半,https://space.bilibili.com/19286458,3569.5,2152087,1799,2329,影视,短片
1691347,大橙橙橙子,https://space.bilibili.com/1691347,3549.8,2148934,1339,2743,游戏,单机游戏
14781644,老烟斗官方,https://space.bilibili.com/14781644,3550.1,2148014,463,782,知识,人文历史
587618113,姚姚不是P30,https://space.bilibili.com/587618113,3550.3,2125945,167,948,生活,搞笑
429741851,大老师Sam,https://space.bilibili.com/429741851,3543.4,2125626,481,374,游戏,手机游戏
16539048,一只小仙若,https://space.bilibili.com/16539048,3579.2,2123109,147,3479,舞蹈,舞蹈综合
25910292,钟文泽,https://space.bilibili.com/25910292,3559.4,2122202,701,1604,科技,数码
483301783,YouTube英语精选,https://space.bilibili.com/483301783,3556,2115516,166,180,知识,校园学习
353840826,公主连结ReDive,https://space.bilibili.com/353840826,3545.2,2111844,250,,游戏,手机游戏
295711424,神秘店长A,https://space.bilibili.com/295711424,3551.5,2104463,129,3828,游戏,单机游戏
284120,三无Marblue,https://space.bilibili.com/284120,3621.2,2099861,189,15313,音乐,原创音乐
152389373,NBzhuoc大,https://space.bilibili.com/152389373,3559,2099250,442,10965,生活,搞笑
31536760,EDG电子竞技俱乐部,https://space.bilibili.com/31536760,3549.6,2097638,464,2877,游戏,电子竞技
327750329,程十安an,https://space.bilibili.com/327750329,3562.5,2096035,124,350,时尚,美妆
645711700,不普通人类实录,https://space.bilibili.com/645711700,3551.3,2091893,231,274,生活,日常
326246517,zettaranc,https://space.bilibili.com/326246517,3580.6,2088715,211,7753,时尚,服饰
342722155,考研政治徐涛,https://space.bilibili.com/342722155,3551.1,2085869,89,414,知识,校园学习
7349,STN工作室,https://space.bilibili.com/7349,3574.2,2085585,1172,39587,游戏,单机游戏
19584552,CCheny6,https://space.bilibili.com/19584552,3546.6,2083761,265,939,游戏,单机游戏
233108841,命运-冠位指定,https://space.bilibili.com/233108841,3547.8,2080320,106,,游戏,手机游戏
26108626,赛雷三分钟,https://space.bilibili.com/26108626,3557.7,2076662,750,2319,知识,科学科普
4925207,芙芙家的洗碗君,https://space.bilibili.com/4925207,3555.7,2071083,414,2153,动画,综合
6075139,Animenzzz,https://space.bilibili.com/6075139,3608.5,2068367,192,7013,音乐,演奏
211005705,网易第五人格手游,https://space.bilibili.com/211005705,3552.8,2065370,1186,1073,游戏,手机游戏
1724598,森纳映画,https://space.bilibili.com/1724598,3554.3,2062229,331,6271,游戏,单机游戏
279991456,靠谱电竞,https://space.bilibili.com/279991456,3576.2,2056550,323,4731,游戏,电子竞技
1372433,Super也好君,https://space.bilibili.com/1372433,3556.8,2048375,139,648,生活,搞笑
439478093,中国食品报融媒体,https://space.bilibili.com/439478093,3545.4,2042527,189,140,知识,科学科普
382189062,Youtube中文字幕组,https://space.bilibili.com/382189062,3556.7,2030277,307,84,生活,搞笑
641591444,阿巳与小铃铛,https://space.bilibili.com/641591444,3546.8,2030125,164,740,动画,短片・手书・配音
3127528,空耳狂魔,https://space.bilibili.com/3127528,3565,2025520,355,2093,动画,MMD・3D
651039864,暴躁的仙人JUMP,https://space.bilibili.com/651039864,3555.2,2022887,171,743,知识,财经商业
9411426,阿三解说,https://space.bilibili.com/9411426,3544.7,2021095,150,356,游戏,电子竞技
386900246,神S七奈Official,https://space.bilibili.com/386900246,3569.2,2019467,139,16744,动画,综合
24801003,口语老炮儿马思瑞,https://space.bilibili.com/24801003,3552.3,2017627,280,386,生活,日常
21031789,王尼玛,https://space.bilibili.com/21031789,3556.5,2011945,280,831,生活,搞笑
28152637,张雪峰老师官方号,https://space.bilibili.com/28152637,3543.8,2007962,557,241,知识,校园学习
23920239,小米公司,https://space.bilibili.com/23920239,3549,2005960,584,1769,生活,日常
94114029,吃货请闭眼,https://space.bilibili.com/94114029,3560.1,1996830,601,2049,美食,美食侦探
4029133,邵艾伦Alan,https://space.bilibili.com/4029133,3550.6,1996069,343,838,生活,日常
612492134,司马南,https://space.bilibili.com/612492134,3557.1,1990218,3239,7844,资讯,热点
52165725,王骁Albert,https://space.bilibili.com/52165725,3553.1,1984366,50,1240,知识,人文历史
485092296,张三的传奇一生,https://space.bilibili.com/485092296,3561.1,1979819,629,313,知识,社科・法律・心理
3345720,犬来八荒w,https://space.bilibili.com/3345720,3590.2,1978555,25,,娱乐,明星
1467772,封茗寰,https://space.bilibili.com/1467772,3582.9,1975287,342,5168,音乐,原创音乐
691415738,苏打baka,https://space.bilibili.com/691415738,3548.2,1974301,417,1653,游戏,单机游戏
106685726,二二酸酸,https://space.bilibili.com/106685726,3568.8,1969588,72,902,知识,校园学习
269319344,光影笔墨,https://space.bilibili.com/269319344,3547.5,1969410,422,2797,动画,综合
33775467,人民网,https://space.bilibili.com/33775467,3551,1967942,3515,,资讯,社会
390126641,主播蛋白i,https://space.bilibili.com/390126641,3542.2,1967074,77,294,游戏,单机游戏
396806711,Vicky宣宣,https://space.bilibili.com/396806711,3575.2,1965330,141,824,音乐,翻唱
212535360,墨茶Official,https://space.bilibili.com/212535360,3552.5,1963934,28,,游戏,网络游戏
405054588,TED精选演讲,https://space.bilibili.com/405054588,3548.5,1959879,249,48,知识,社科・法律・心理
10874201,盒子酸奶,https://space.bilibili.com/10874201,3547.8,1959587,144,2322,游戏,单机游戏
211700578,光遇手游,https://space.bilibili.com/211700578,3542.7,1954339,112,,游戏,手机游戏
14800002,蚊子-学做美食,https://space.bilibili.com/14800002,3556,1953844,114,462,美食,美食制作
486287787,IC实验室,https://space.bilibili.com/486287787,3558.1,1953719,322,869,知识,社科・法律・心理
414641554,女胖胖,https://space.bilibili.com/414641554,3562.4,1953115,341,650,美食,美食侦探
130636947,塑料叉FOKU,https://space.bilibili.com/130636947,3557.8,1946848,125,898,时尚,美妆
423442,KBShinya,https://space.bilibili.com/423442,3628.8,1944693,370,5023,音乐,翻唱
316381099,鹿乃ちゃん,https://space.bilibili.com/316381099,3625.2,1942737,185,18215,音乐,翻唱
1636034895,绝区零,https://space.bilibili.com/1636034895,3548.6,1940104,4,,游戏,手机游戏
434376696,阿Test正经比比,https://space.bilibili.com/434376696,3563.3,1940026,221,943,知识,社科・法律・心理
3682229,小见见Zz,https://space.bilibili.com/3682229,3560,1937968,1024,4947,游戏,电子竞技
19319172,差评君,https://space.bilibili.com/19319172,3556.4,1929483,173,740,知识,科学科普
416523954,突击手蜜獾,https://space.bilibili.com/416523954,3542.1,1927675,729,2218,游戏,手机游戏
11742550,哈米伦的弄笛者,https://space.bilibili.com/11742550,3577.9,1924129,290,2199,动画,短片・手书・配音
453972,阿狸才不是受,https://space.bilibili.com/453972,3562.3,1917650,172,3658,科技,数码
2019740,逆风笑,https://space.bilibili.com/2019740,3550.7,1917611,1090,13790,游戏,单机游戏
596324576,音乐制作人Kurt,https://space.bilibili.com/596324576,3604.9,1916573,181,1475,音乐,翻唱
395619513,旁门左道PPT,https://space.bilibili.com/395619513,3556,1914874,259,130,知识,设计・创意
448019333,也就那点事儿-,https://space.bilibili.com/448019333,3543.1,1902991,40,157,生活,搞笑
2884629,oeasy,https://space.bilibili.com/2884629,3546.5,1901990,134,2041,科技,计算机技术
407045223,二次元的中科院物理所,https://space.bilibili.com/407045223,3555.1,1893636,764,1262,知识,科学科普
123938419,嘻咦啊看,https://space.bilibili.com/123938419,3564.8,1891451,77,19463,影视,短片
227107602,张喜喜-,https://space.bilibili.com/227107602,3554.2,1890354,438,832,美食,美食测评
23604445,上海滩许Van强,https://space.bilibili.com/23604445,3565.3,1890259,202,5527,游戏,电子竞技
104207471,杰里德Jared,https://space.bilibili.com/104207471,3551.5,1888358,244,1360,生活,搞笑
339233162,X调查,https://space.bilibili.com/339233162,3550.4,1887565,215,3467,知识,人文历史
7450650,超果果mc,https://space.bilibili.com/7450650,3554.6,1885096,238,2876,游戏,单机游戏
289887832,痴鸡小队官方,https://space.bilibili.com/289887832,3543.3,1883719,133,2091,游戏,网络游戏
7792521,还有一天就放假了,https://space.bilibili.com/7792521,3618.4,1878144,241,4638,鬼畜,人力VOCALOID
520819684,小Lin说,https://space.bilibili.com/520819684,3544.9,1871896,113,1653,知识,财经商业
174902557,没啥用科技,https://space.bilibili.com/174902557,3566.4,1868816,34,1296,科技,数码
50316381,疆域阿力木,https://space.bilibili.com/50316381,3549.9,1867555,43,194,生活,搞笑
434378423,闫帅奇,https://space.bilibili.com/434378423,3573.9,1865659,191,,时尚,健身
151482404,赛雷话金,https://space.bilibili.com/151482404,3572.4,1860564,179,6071,知识,社科・法律・心理
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3548.2,1860238,158,383,知识,校园学习
168064909,李佳琦Austin,https://space.bilibili.com/168064909,3562.8,1853814,199,161,娱乐,明星
31225950,不是柯桑德,https://space.bilibili.com/31225950,3552,1852954,460,948,生活,日常
168687092,鸽子__jpg,https://space.bilibili.com/168687092,3550.2,1851415,145,,动画,综合
472129071,长得像美食博主的女人,https://space.bilibili.com/472129071,3572.2,1850637,646,743,美食,美食制作
287795639,短的发布会,https://space.bilibili.com/287795639,3555.7,1842471,462,1408,科技,数码
244144308,大司马工作室,https://space.bilibili.com/244144308,3544.4,1842356,2730,1665,游戏,电子竞技
438321662,重生细胞,https://space.bilibili.com/438321662,3539.8,1842304,18,,游戏,手机游戏
491593210,姬一元,https://space.bilibili.com/491593210,3555,1841871,269,1630,生活,搞笑
612194373,沙盘上的战争,https://space.bilibili.com/612194373,3550.8,1841461,87,5503,知识,人文历史
37946996,守护茶茶,https://space.bilibili.com/37946996,3556.5,1839548,194,4855,游戏,电子竞技
20990353,游戏动力VGN,https://space.bilibili.com/20990353,3546.6,1839501,1377,6319,游戏,单机游戏
25807917,阿福Thomas,https://space.bilibili.com/25807917,3553.7,1834514,450,1742,生活,日常
398510,泽野螳螂,https://space.bilibili.com/398510,3585.5,1834496,117,9942,鬼畜,鬼畜调教
483311105,先看评测,https://space.bilibili.com/483311105,3567.6,1834460,113,2742,科技,数码
679619486,国仁全球大学堂,https://space.bilibili.com/679619486,3561,1834128,265,3222,知识,人文历史
1473830,AIChannel官方,https://space.bilibili.com/1473830,3558.9,1830300,1861,4975,动画,综合
406636263,HOLA小测佬,https://space.bilibili.com/406636263,3550.9,1830062,152,614,美食,美食侦探
15967711,油兔不二字幕组,https://space.bilibili.com/15967711,3556.4,1827573,5996,207,知识,科学科普
3433092,狂阿弥_,https://space.bilibili.com/3433092,3567.8,1825734,156,3820,生活,日常
270105105,赖皮猴爱美食,https://space.bilibili.com/270105105,3568.1,1825460,171,1026,美食,美食制作
49494871,冒险雷探长,https://space.bilibili.com/49494871,3545.5,1823513,1369,2246,生活,日常
30643878,野食小哥,https://space.bilibili.com/30643878,3563.7,1820261,253,4182,美食,田园美食
860464,少年五之歌,https://space.bilibili.com/860464,3548.1,1816228,1025,2078,游戏,单机游戏
400230277,杨晓洋的水果世界,https://space.bilibili.com/400230277,3544,1815624,272,278,知识,科学科普
85835398,夏波波Brian,https://space.bilibili.com/85835398,3555.1,1815529,265,1104,美食,美食侦探
6739643,话很多的小姐姐们,https://space.bilibili.com/6739643,3567.4,1814614,572,1402,影视,影视杂谈
125269176,乐乐课堂,https://space.bilibili.com/125269176,3550.6,1813016,810,878,知识,校园学习
131058159,英语老师Lee,https://space.bilibili.com/131058159,3540.2,1812123,1055,265,知识,校园学习
179922650,王者荣耀青莲,https://space.bilibili.com/179922650,3544.8,1809896,58,912,游戏,电子竞技
19456751,文曰小强,https://space.bilibili.com/19456751,3562.8,1809275,400,5387,影视,影视杂谈
2079933284,河马君,https://space.bilibili.com/2079933284,3544,1806549,232,47,生活,搞笑
386043247,腾格尔,https://space.bilibili.com/386043247,3550.4,1804810,200,397,生活,日常
123321175,佟大大还是ETT,https://space.bilibili.com/123321175,3542.5,1801652,65,3846,知识,校园学习
448340479,刘加勇医生,https://space.bilibili.com/448340479,3550.4,1800443,739,101,知识,科学科普
448039667,冷淡熊,https://space.bilibili.com/448039667,3552.4,1797478,453,2057,动画,短片・手书・配音
13199099,植物椿,https://space.bilibili.com/13199099,3551.2,1793416,605,2844,生活,搞笑
26023642,Big笑工坊,https://space.bilibili.com/26023642,3555.3,1789796,412,1163,影视,影视杂谈
338927049,燕子堡BBQ学徒Ray,https://space.bilibili.com/338927049,3566.2,1788179,189,1098,美食,美食制作
31438993,小桑菜奈,https://space.bilibili.com/31438993,3553.8,1783556,142,248,时尚,美妆
357665034,数学汤家凤,https://space.bilibili.com/357665034,3549.9,1775707,340,993,知识,校园学习
888465,暗猫の祝福,https://space.bilibili.com/888465,3582.4,1770769,254,8549,动画,短片・手书・配音
1523475,紫菜蛋花兔兔,https://space.bilibili.com/1523475,3545.1,1768922,272,837,生活,搞笑
590490400,克里米亚野生动物园,https://space.bilibili.com/590490400,3562.1,1768666,1242,57189,动物圈,野生动物
161419374,山药视频,https://space.bilibili.com/161419374,3551.1,1767191,461,2198,美食,田园美食
13279707,最上川下山,https://space.bilibili.com/13279707,3549.6,1761551,145,411,动画,综合
19071708,潮汕好男人,https://space.bilibili.com/19071708,3605.1,1760169,190,2006,鬼畜,鬼畜调教
49746395,云顶作坊,https://space.bilibili.com/49746395,3562.7,1757795,92,1174,知识,野生技能协会
14871346,硬件茶谈,https://space.bilibili.com/14871346,3565.1,1752281,130,3061,科技,数码
43645887,我是EyeOpener,https://space.bilibili.com/43645887,3557.7,1746955,1003,1720,知识,社科・法律・心理
2108856,流萤Zz,https://space.bilibili.com/2108856,3549.9,1746650,521,1011,游戏,手机游戏
1858682,是你们的康康,https://space.bilibili.com/1858682,3584.1,1744106,208,647,知识,校园学习
26032219,FoFTG,https://space.bilibili.com/26032219,3547.4,1740892,334,1492,游戏,单机游戏
285571498,盖里老哥,https://space.bilibili.com/285571498,3560.8,1740406,333,8424,生活,搞笑
314690088,PS教程免费学,https://space.bilibili.com/314690088,3549.7,1739561,519,32,知识,野生技能协会
337312411,翠花不太脆,https://space.bilibili.com/337312411,3589,1738527,50,3514,音乐,原创音乐
6496196,花生味花生酱,https://space.bilibili.com/6496196,3541.4,1736764,288,708,游戏,单机游戏
344447169,体态大师App,https://space.bilibili.com/344447169,3550.8,1736501,55,10,时尚,健身
470962000,落九川,https://space.bilibili.com/470962000,3542.5,1730166,173,2501,生活,日常
34646754,沉默寡言白河愁,https://space.bilibili.com/34646754,3543.4,1730017,955,11455,游戏,单机游戏
296092268,碎嘴企鹅,https://space.bilibili.com/296092268,3545.2,1722049,109,244,生活,搞笑
38351330,阿幕降临,https://space.bilibili.com/38351330,3557.7,1715340,113,2335,动画,综合
605205509,广西吴恩师,https://space.bilibili.com/605205509,3588.6,1715276,76,3229,音乐,翻唱
596866446,无处安放的小A,https://space.bilibili.com/596866446,3543.4,1711588,577,622,知识,财经商业
430926487,达达达布溜-,https://space.bilibili.com/430926487,3558.4,1711086,269,1391,生活,搞笑
9596327,卡慕SaMa,https://space.bilibili.com/9596327,3544.7,1706813,1086,2325,游戏,单机游戏
367877,笔吧评测室,https://space.bilibili.com/367877,3551.3,1704953,313,1589,科技,数码
535019206,人类行为图鉴V,https://space.bilibili.com/535019206,3554.1,1699437,230,,生活,搞笑
15262818,史图馆,https://space.bilibili.com/15262818,3554.1,1696038,331,1802,知识,人文历史
5818410,芦苇十三少,https://space.bilibili.com/5818410,3548.3,1691294,181,1073,动画,短片・手书・配音
493551742,米开朗机罗,https://space.bilibili.com/493551742,3545.6,1690761,247,81,生活,搞笑
672328094,嘉然今天吃什么,https://space.bilibili.com/672328094,3562.3,1690505,242,21025,动画,综合
547173382,杨真直,https://space.bilibili.com/547173382,3566.2,1690391,104,565,知识,校园学习
10345615,Kevin英语情报局,https://space.bilibili.com/10345615,3550.4,1688719,240,681,生活,搞笑
330383888,广东共青团,https://space.bilibili.com/330383888,3571.6,1687720,2304,910,资讯,热点
452309333,丸子叨叨叨,https://space.bilibili.com/452309333,3562,1686391,505,3801,动画,综合
36882906,PDD在B站,https://space.bilibili.com/36882906,3540.9,1684894,3072,2067,游戏,电子竞技
38407276,邓园长,https://space.bilibili.com/38407276,3575.6,1683843,243,4515,音乐,翻唱
399918500,初音未来_Crypton,https://space.bilibili.com/399918500,3585.6,1683123,174,,音乐,VOCALOID・UTAU
388699948,欧阳娜娜Nana,https://space.bilibili.com/388699948,3563.1,1680442,220,,娱乐,明星
31012715,是老胡没错,https://space.bilibili.com/31012715,3549.5,1679349,180,1019,生活,搞笑
177613639,无聊的开箱,https://space.bilibili.com/177613639,3549.6,1676205,497,776,科技,数码
2897191,阿漫啊阿漫,https://space.bilibili.com/2897191,3555.5,1673455,292,1532,生活,搞笑
103388721,六层楼先生,https://space.bilibili.com/103388721,3550.1,1671866,335,530,知识,科学科普
8937568,特别中二的q3君,https://space.bilibili.com/8937568,3550.8,1669642,300,1018,游戏,单机游戏
402574397,孙笑川258,https://space.bilibili.com/402574397,3548.9,1665118,147,1709,生活,日常
454118230,开箱嘤嘤怪,https://space.bilibili.com/454118230,3545.7,1665028,112,349,科技,数码
27756469,奶糕成精档案社,https://space.bilibili.com/27756469,3557,1664501,30,2436,动物圈,喵星人
10303206,环球时报,https://space.bilibili.com/10303206,3545.9,1662557,4840,145,资讯,环球
454560170,住范儿,https://space.bilibili.com/454560170,3541.9,1662172,93,91,生活,家居房产
481936705,AndrewCap,https://space.bilibili.com/481936705,3543.6,1661419,271,335,知识,校园学习
3379951,ilem,https://space.bilibili.com/3379951,3607.7,1655419,69,6089,音乐,VOCALOID・UTAU
30973654,网易阴阳师手游,https://space.bilibili.com/30973654,3554.3,1654729,641,,游戏,手机游戏
540564177,Jason-老湿,https://space.bilibili.com/540564177,3567.3,1651334,220,1265,音乐,音乐综合
48133212,小黑课堂计算机二级,https://space.bilibili.com/48133212,3543.8,1650520,135,917,知识,校园学习
338748561,喵喵折App,https://space.bilibili.com/338748561,3572.4,1650401,134,2256,科技,数码
298946431,香香软软的小泡芙,https://space.bilibili.com/298946431,3543.5,1649706,630,1532,动物圈,喵星人
88461692,3Blue1Brown,https://space.bilibili.com/88461692,3547.3,1648884,112,1156,知识,科学科普
1895195099,江寻千,https://space.bilibili.com/1895195099,3546.8,1648626,153,870,美食,美食制作
129259501,极客匠,https://space.bilibili.com/129259501,3559.2,1648204,86,1567,科技,极客DIY
