uid,up主昵称,B站地址,番茄指数,粉丝总数,作品总数,充电总人数,一级分类,二级分类
235555226,哔哩哔哩UP主执事,https://space.bilibili.com/235555226,3564,1647706,239,339,娱乐,综艺
1871737115,纸嫁衣官方,https://space.bilibili.com/1871737115,3546.3,1645541,54,755,游戏,单机游戏
455710037,锦城大同教育,https://space.bilibili.com/455710037,3552.5,1645194,433,947,知识,校园学习
174949313,闲不住的阿俊,https://space.bilibili.com/174949313,3541.9,1644182,235,104,美食,美食记录
22770727,豪言の经理,https://space.bilibili.com/22770727,3579.9,1643771,46,2255,鬼畜,鬼畜剧场
3562949,生活就是画画画,https://space.bilibili.com/3562949,3554.4,1642972,3261,297,生活,绘画
234256,逗川kshadow,https://space.bilibili.com/234256,3553,1642891,298,7175,游戏,单机游戏
491240131,烤鸭TV,https://space.bilibili.com/491240131,3544.2,1640505,169,719,知识,校园学习
6875363,不是的的是のの,https://space.bilibili.com/6875363,3546.6,1640262,126,1419,游戏,电子竞技
1754707,柴犬老丸子,https://space.bilibili.com/1754707,3555.5,1638467,272,1201,美食,美食制作
18337466,张三普法,https://space.bilibili.com/18337466,3544.8,1636281,346,,知识,社科・法律・心理
294651267,DreamsMom,https://space.bilibili.com/294651267,3540.9,1635177,219,767,游戏,单机游戏
290548469,冲浪普拉斯,https://space.bilibili.com/290548469,3551.7,1633252,184,1578,知识,财经商业
3341680,老少女阿珂,https://space.bilibili.com/3341680,3547.5,1630426,182,1706,生活,日常
11270116,酒痴东梦,https://space.bilibili.com/11270116,3558.8,1628109,352,1683,知识,社科・法律・心理
320491072,绯绯Feifei,https://space.bilibili.com/320491072,3603.5,1627525,382,4513,音乐,演奏
479893558,郎朗,https://space.bilibili.com/479893558,3555.3,1625783,149,36,音乐,演奏
1763562610,这个账号叫啥呢,https://space.bilibili.com/1763562610,3578.3,1622631,23,,娱乐,明星
385805493,自说自话的总裁,https://space.bilibili.com/385805493,3548.8,1617690,290,1911,知识,人文历史
22141287,波桑吃遍世界,https://space.bilibili.com/22141287,3559.4,1617571,183,4716,生活,日常
397076059,白醋少女,https://space.bilibili.com/397076059,3550.1,1616043,176,2495,生活,日常
281284373,文武俩兄弟,https://space.bilibili.com/281284373,3540.5,1611468,48,421,生活,日常
37992622,破产兄弟BrokeBros,https://space.bilibili.com/37992622,3570.9,1610187,143,2134,生活,日常
259358419,悠悠球琛总,https://space.bilibili.com/259358419,3541.3,1605295,315,,生活,搞笑
16307541,Vivekatt,https://space.bilibili.com/16307541,3561.3,1602647,239,2539,时尚,美妆
432499697,戒喵中心,https://space.bilibili.com/432499697,3546,1599640,428,103,动物圈,喵星人
140458333,狙击手麦克,https://space.bilibili.com/140458333,3541.2,1598139,1179,1423,游戏,手机游戏
21778075,_青红造了个白_,https://space.bilibili.com/21778075,3580.9,1598010,33,696,影视,影视剪辑
243681035,wuli小周,https://space.bilibili.com/243681035,3545.1,1597655,783,1052,游戏,单机游戏
2871017,一栗莎子,https://space.bilibili.com/2871017,3540.7,1595156,109,282,生活,日常
632887,伢伢gagako,https://space.bilibili.com/632887,3575.6,1593204,205,2801,舞蹈,舞蹈综合
412719797,YouTube精彩视频-,https://space.bilibili.com/412719797,3561.1,1592572,3506,25,生活,日常
37781521,郭云神奇,https://space.bilibili.com/37781521,3557.9,1591019,544,581,知识,社科・法律・心理
251850212,考研英语刘晓艳,https://space.bilibili.com/251850212,3550.3,1589336,99,274,知识,校园学习
390371228,知心者联盟,https://space.bilibili.com/390371228,3566.3,1588971,262,242,知识,科学科普
90183256,36氪,https://space.bilibili.com/90183256,3547.2,1587322,285,258,知识,财经商业
263090405,猫不理咖啡,https://space.bilibili.com/263090405,3542.3,1586965,427,644,动物圈,喵星人
8188433,T君说,https://space.bilibili.com/8188433,3560.8,1586328,937,811,知识,社科・法律・心理
562770406,妈见打,https://space.bilibili.com/562770406,3547.3,1585286,226,42,生活,搞笑
192090,小透明明TM,https://space.bilibili.com/192090,3556.4,1584652,80,1587,知识,人文历史
35643203,鬼叔怪谈,https://space.bilibili.com/35643203,3544.7,1583522,347,942,知识,人文历史
129240403,燃茶哥哥在此,https://space.bilibili.com/129240403,3555.1,1578587,505,3558,游戏,手机游戏
181508854,文字铺,https://space.bilibili.com/181508854,3558,1576963,657,96,知识,人文历史
684169,茶理理理子,https://space.bilibili.com/684169,3564.4,1574067,54,5297,音乐,原创音乐
32365949,聚印象视频,https://space.bilibili.com/32365949,3554,1572750,2269,5463,游戏,电子竞技
11164088,龙馍馍,https://space.bilibili.com/11164088,3546.3,1570672,2012,785,动物圈,喵星人
4543111,一条视频,https://space.bilibili.com/4543111,3554.2,1568610,2077,94,生活,日常
22423090,卓叔增重,https://space.bilibili.com/22423090,3549.7,1568283,81,692,时尚,健身
9550310,萧忆情Alex,https://space.bilibili.com/9550310,3614.2,1567668,256,6939,音乐,翻唱
138832847,哇哇哇妹,https://space.bilibili.com/138832847,3565.2,1567237,393,1549,影视,影视杂谈
496688267,北京青年x凉子访谈录,https://space.bilibili.com/496688267,3546.4,1566395,477,311,生活,日常
235630215,国电武术馆馆长,https://space.bilibili.com/235630215,3548.2,1566286,182,1951,游戏,网络游戏
927687,折腾5号,https://space.bilibili.com/927687,3548.3,1566133,1178,4495,游戏,手机游戏
472755538,AG超玩会王者荣耀一诺,https://space.bilibili.com/472755538,3539.2,1565204,310,1323,游戏,电子竞技
386406763,项真爽,https://space.bilibili.com/386406763,3544.4,1564055,42,42,生活,搞笑
566258416,oskarpianist,https://space.bilibili.com/566258416,3578.3,1563671,211,2026,音乐,演奏
17223352,1900影剧室,https://space.bilibili.com/17223352,3561,1563625,327,5784,影视,影视杂谈
37961599,小缸和阿灿,https://space.bilibili.com/37961599,3572.3,1563030,182,15139,生活,日常
6171645,OELoop,https://space.bilibili.com/6171645,3617.5,1561669,184,2858,鬼畜,鬼畜调教
2103351,双笙子,https://space.bilibili.com/2103351,3580.1,1560251,104,,音乐,原创音乐
254662438,时间只玩辅,https://space.bilibili.com/254662438,3539.2,1559611,565,940,游戏,电子竞技
250648682,红豆稀饭中,https://space.bilibili.com/250648682,3601.9,1557734,253,755,鬼畜,鬼畜调教
287003199,唯一音乐小魔王,https://space.bilibili.com/287003199,3561.4,1556536,174,1145,音乐,音乐综合
486633990,我是江无情,https://space.bilibili.com/486633990,3556,1555739,174,1504,知识,社科・法律・心理
14946689,鲎油学,https://space.bilibili.com/14946689,3550,1555282,147,1456,生活,日常
17239951,战辉,https://space.bilibili.com/17239951,3546.7,1554202,659,231,生活,搞笑
164139557,活蹦乱跳的肥,https://space.bilibili.com/164139557,3552.6,1553541,193,1907,生活,日常
456404164,皮科医生魏小博,https://space.bilibili.com/456404164,3549.5,1552483,191,661,知识,科学科普
2006034,吊德斯DioDes,https://space.bilibili.com/2006034,3537.2,1550422,983,816,游戏,单机游戏
36267054,赤焰男孩,https://space.bilibili.com/36267054,3559.3,1550184,130,931,生活,日常
485704862,哇塞几张,https://space.bilibili.com/485704862,3555.5,1549896,250,1059,美食,美食侦探
38048878,乌合麒麟,https://space.bilibili.com/38048878,3546.2,1547818,20,,生活,绘画
236602327,纸条App,https://space.bilibili.com/236602327,3561.8,1545950,310,77,知识,校园学习
125776535,萌新二次方,https://space.bilibili.com/125776535,3551.8,1545154,386,1250,游戏,手机游戏
249118,shourei小N,https://space.bilibili.com/249118,3548.5,1543360,150,2850,动画,短片・手书・配音
474853499,李如儒也是李蠕蠕,https://space.bilibili.com/474853499,3544.1,1542841,271,,生活,搞笑
38053181,oooooohmygosh,https://space.bilibili.com/38053181,3557.8,1537097,57,1135,知识,设计・创意
284424,小熊绅士,https://space.bilibili.com/284424,3556.2,1534908,497,1680,生活,绘画
419220,神奇陆夫人,https://space.bilibili.com/419220,3551.9,1534879,1611,14862,游戏,单机游戏
1950209,水一大魔王,https://space.bilibili.com/1950209,3556.7,1533726,482,8409,游戏,电子竞技
14254182,黑椒墨鱼,https://space.bilibili.com/14254182,3546.5,1533253,365,1938,游戏,单机游戏
386869863,培根悖论唠唠嗑,https://space.bilibili.com/386869863,3553.1,1533212,294,2897,影视,影视杂谈
328538733,老耗游戏,https://space.bilibili.com/328538733,3538.5,1528872,189,321,游戏,单机游戏
31832612,灰太狼办公室,https://space.bilibili.com/31832612,3571.7,1523682,753,2392,国创,国产原创相关
8864484,面粉社长,https://space.bilibili.com/8864484,3555.6,1520309,764,2764,动画,综合
39922227,付曦冉,https://space.bilibili.com/39922227,3564.3,1518325,387,628,时尚,美妆
397490386,肝帝董佳宁,https://space.bilibili.com/397490386,3550,1516180,281,969,知识,社科・法律・心理
471303350,大狸子切切里,https://space.bilibili.com/471303350,3545,1515533,182,2980,科技,数码
1791101,鲁过一世,https://space.bilibili.com/1791101,3549.6,1511922,124,2639,动画,综合
488836173,yoyo鹿鸣_Lumi,https://space.bilibili.com/488836173,3546.1,1506801,21,,动画,MMD・3D
246370149,33不是山山,https://space.bilibili.com/246370149,3553.6,1504107,82,2995,游戏,单机游戏
11278782,王咩阿,https://space.bilibili.com/11278782,3550.8,1504025,241,4420,美食,美食制作
51588985,是一只九龄,https://space.bilibili.com/51588985,3547.4,1502756,55,2262,生活,日常
5374954,深海色带鱼,https://space.bilibili.com/5374954,3579.3,1502029,209,1158,鬼畜,鬼畜调教
80991539,聊点什么叭,https://space.bilibili.com/80991539,3552.1,1500870,169,2807,生活,搞笑
7966,花园花玲,https://space.bilibili.com/7966,3559.6,1500822,74,4520,音乐,翻唱
50063223,备胎说车,https://space.bilibili.com/50063223,3559.2,1498232,2236,2293,生活,汽车生活
216025,尕丶天堂,https://space.bilibili.com/216025,3558.3,1498049,615,5924,动画,综合
4578433,老骚豆腐,https://space.bilibili.com/4578433,3556,1496975,346,5043,游戏,桌游棋牌
394067394,NathanRich火锅大王,https://space.bilibili.com/394067394,3567.8,1496965,128,13594,生活,日常
335575297,在下铁头阿彪,https://space.bilibili.com/335575297,3537.1,1495281,91,540,动物圈,喵星人
25503580,布锅锅,https://space.bilibili.com/25503580,3549.2,1494402,1324,1397,游戏,电子竞技
25623387,任性的KIMKILLS,https://space.bilibili.com/25623387,3569.5,1494073,2643,304,生活,搞笑
568089240,维他阿K,https://space.bilibili.com/568089240,3555.7,1492682,112,389,时尚,美妆
14402657,松浦文哉-SPWZ社L-,https://space.bilibili.com/14402657,3550,1491691,342,3109,生活,日常
451320374,央视网快看,https://space.bilibili.com/451320374,3549.9,1489943,4512,241,资讯,热点
3218685,小满家的晚饭,https://space.bilibili.com/3218685,3547.3,1486596,154,431,美食,美食制作
496035658,Kristin英语老师,https://space.bilibili.com/496035658,3538.4,1486013,425,17,知识,校园学习
11997177,三木刃,https://space.bilibili.com/11997177,3595.5,1484454,189,2034,鬼畜,鬼畜剧场
8279670,李志映画,https://space.bilibili.com/8279670,3544.9,1484389,585,727,动画,短片・手书・配音
11684516,拉草莓的西瓜JUN,https://space.bilibili.com/11684516,3603.5,1481935,120,,音乐,原创音乐
1017081142,Rookie,https://space.bilibili.com/1017081142,3535.2,1479717,42,479,游戏,电子竞技
300994119,沙雕网友咸叽叽,https://space.bilibili.com/300994119,3544.3,1477396,218,649,生活,搞笑
16853896,kei和marin,https://space.bilibili.com/16853896,3550.5,1477354,226,3697,生活,日常
5007752,萝卜吃米洛,https://space.bilibili.com/5007752,3543.7,1473445,347,2284,游戏,单机游戏
1318997,陈子豪丶EX,https://space.bilibili.com/1318997,3544.7,1473089,463,3154,游戏,单机游戏
2728123,抽风Crazy,https://space.bilibili.com/2728123,3548.5,1473086,1478,6376,游戏,单机游戏
50621949,OldBa1,https://space.bilibili.com/50621949,3552.4,1472482,1244,3613,游戏,手机游戏
386165680,奥地利的小胡,https://space.bilibili.com/386165680,3560.1,1469611,288,1743,美食,美食制作
398877923,哈利波特魔法觉醒,https://space.bilibili.com/398877923,3538.4,1468521,126,6,游戏,手机游戏
438880209,大胡子魏,https://space.bilibili.com/438880209,3556.5,1468083,354,1700,生活,日常
38067617,纪录片我去看世界,https://space.bilibili.com/38067617,3540.7,1467983,2244,1603,生活,日常
2223018,舞小喵,https://space.bilibili.com/2223018,3567,1466225,139,1086,舞蹈,明星舞蹈
206840230,科幻Fans布玛,https://space.bilibili.com/206840230,3547.5,1464513,1514,1926,影视,影视杂谈
404216060,准映,https://space.bilibili.com/404216060,3556,1463903,63,1352,动画,短片・手书・配音
429392011,天天鉴宝,https://space.bilibili.com/429392011,3544,1462157,3876,252,生活,日常
54256094,杰克大魔王jack,https://space.bilibili.com/54256094,3539.7,1461701,202,315,动画,短片・手书・配音
662609045,云社_,https://space.bilibili.com/662609045,3550.7,1461554,27,486,知识,人文历史
1265652806,明日方舟终末地,https://space.bilibili.com/1265652806,3546.3,1460286,2,,游戏,手机游戏
176256777,椒盐蛋,https://space.bilibili.com/176256777,3539.8,1458441,525,488,游戏,单机游戏
389088,KB呆又呆,https://space.bilibili.com/389088,3557.5,1456585,375,4344,游戏,单机游戏
198297,冰糖IO,https://space.bilibili.com/198297,3556.5,1455218,928,7048,动画,综合
28626598,有山先生,https://space.bilibili.com/28626598,3557.5,1455003,144,3455,知识,人文历史
73415355,GM的秘密基地,https://space.bilibili.com/73415355,3547.4,1454718,151,1030,生活,手工
680447,马里奥红叔,https://space.bilibili.com/680447,3549.4,1453933,1560,7178,游戏,单机游戏
298484,小狼XF,https://space.bilibili.com/298484,3545.4,1453817,768,3645,游戏,手机游戏
219683419,演员陆二喜,https://space.bilibili.com/219683419,3545.8,1453468,36,133,生活,搞笑
677865752,芜湖大司马,https://space.bilibili.com/677865752,3548,1452107,31,716,生活,日常
7817472,某声悠,https://space.bilibili.com/7817472,3546.1,1450920,938,1315,游戏,手机游戏
38294246,抖抖村,https://space.bilibili.com/38294246,3558.7,1449610,196,2889,生活,绘画
8469526,果蝇轰,https://space.bilibili.com/8469526,3555.1,1448995,530,2675,游戏,手机游戏
488609381,公考章晓铭,https://space.bilibili.com/488609381,3540.4,1447712,347,1440,知识,职业职场
213845897,天才简史,https://space.bilibili.com/213845897,3544.3,1447423,286,585,知识,人文历史
11616487,绝不早到小吱吱,https://space.bilibili.com/11616487,3546,1444151,168,2656,生活,搞笑
501183549,知日酱,https://space.bilibili.com/501183549,3558.4,1443913,184,705,生活,日常
1654470,席拉瑞丝,https://space.bilibili.com/1654470,3554.5,1442852,258,2487,生活,日常
12855005,柿子菌meow,https://space.bilibili.com/12855005,3540.9,1441238,1045,1891,动物圈,喵星人
37291782,某布君,https://space.bilibili.com/37291782,3550.6,1439930,110,1021,生活,搞笑
16720403,pcyxjy,https://space.bilibili.com/16720403,3637.8,1438265,9309,480,音乐,音乐现场
452606628,王师傅和小毛毛,https://space.bilibili.com/452606628,3573.9,1438002,242,4322,美食,美食侦探
31599940,洛舟止,https://space.bilibili.com/31599940,3542.6,1434217,134,1004,游戏,单机游戏
197098,菠萝赛东°,https://space.bilibili.com/197098,3543.8,1433559,96,2586,生活,搞笑
1968595,鹦鹉梨,https://space.bilibili.com/1968595,3550.3,1431419,227,937,时尚,服饰
8465957,乌鸦预告片,https://space.bilibili.com/8465957,3558.1,1430613,3181,480,影视,预告・资讯
14751040,怒九笑,https://space.bilibili.com/14751040,3548.6,1429813,118,2126,动画,短片・手书・配音
15385187,兔总裁s,https://space.bilibili.com/15385187,3561.3,1429702,157,1189,舞蹈,明星舞蹈
174070934,无敌皮皮鸟,https://space.bilibili.com/174070934,3543.5,1429307,622,652,游戏,电子竞技
21330948,隔壁班的喵会长,https://space.bilibili.com/21330948,3552.6,1428164,128,3310,生活,搞笑
97177641,混乱博物馆,https://space.bilibili.com/97177641,3544.3,1424360,337,4113,知识,科学科普
327757321,摸鱼事务所,https://space.bilibili.com/327757321,3547.2,1419268,298,4206,生活,搞笑
18706318,龙女之声,https://space.bilibili.com/18706318,3572,1419179,188,2906,知识,科学科普
519253600,火柴人AlanBecker,https://space.bilibili.com/519253600,3544.3,1418221,155,755,动画,短片・手书・配音
3116281,钢铁直男必老板,https://space.bilibili.com/3116281,3561.5,1416479,157,3488,生活,日常
257975429,十音Shiyin,https://space.bilibili.com/257975429,3557.4,1414222,187,1753,时尚,服饰
7212583,设计师深海,https://space.bilibili.com/7212583,3547.5,1412672,92,114,知识,设计・创意
314791153,面筋哥-程书林,https://space.bilibili.com/314791153,3546.3,1411203,334,3885,生活,日常
9728698,祁么么mo,https://space.bilibili.com/9728698,3542.6,1410712,458,1025,生活,手工
102999485,华为终端,https://space.bilibili.com/102999485,3549.5,1410295,972,,科技,数码
331588431,Cat-God猫神教主,https://space.bilibili.com/331588431,3542,1409469,193,534,动画,综合
58852835,牛叔万岁万岁万万岁,https://space.bilibili.com/58852835,3551.7,1409398,848,4126,影视,影视杂谈
431886272,Excel自学成才,https://space.bilibili.com/431886272,3541.3,1407788,460,75,知识,职业职场
473519710,steam情报局,https://space.bilibili.com/473519710,3542,1407160,891,985,游戏,单机游戏
234579272,陶白白Sensei,https://space.bilibili.com/234579272,3543.9,1405321,784,489,生活,日常
34044873,草莓味鸡胸肉,https://space.bilibili.com/34044873,3553.6,1403354,1165,65,时尚,健身
574115689,自由大野猪,https://space.bilibili.com/574115689,3542.4,1403232,1753,1527,游戏,手机游戏
1020040160,永琪吗,https://space.bilibili.com/1020040160,3540.3,1402579,83,315,生活,搞笑
6989655,马鹿blyat,https://space.bilibili.com/6989655,3544.6,1402245,91,249,科技,数码
364888155,章余飞不是章鱼飞,https://space.bilibili.com/364888155,3543.6,1398763,362,575,美食,美食侦探
617394761,米雷-RayDog,https://space.bilibili.com/617394761,3541.5,1397914,156,336,生活,绘画
2435767,四月是我的生日,https://space.bilibili.com/2435767,3555.3,1396515,87,1629,知识,人文历史
12816241,托马斯家的,https://space.bilibili.com/12816241,3543.1,1395340,119,1443,生活,日常
22089099,手艺贾,https://space.bilibili.com/22089099,3540.8,1392930,425,367,生活,搞笑
17075276,妮可蹦蹦,https://space.bilibili.com/17075276,3553.1,1392534,168,500,时尚,美妆
8784855,--圈圈--,https://space.bilibili.com/8784855,3544.8,1385878,328,1180,游戏,单机游戏
63486758,范李猿,https://space.bilibili.com/63486758,3550.8,1385078,142,519,生活,日常
14890801,大炒面制造者Cen,https://space.bilibili.com/14890801,3542,1384523,647,3481,游戏,单机游戏
1618410357,吃不饱仨战士,https://space.bilibili.com/1618410357,3536,1383385,95,23,美食,美食侦探
406745134,阿银哦哦,https://space.bilibili.com/406745134,3563.9,1382675,334,2084,生活,搞笑
2733216,中二少年晓凯,https://space.bilibili.com/2733216,3553.1,1382658,397,2605,动画,综合
1918296,丰兄来了,https://space.bilibili.com/1918296,3556.1,1381021,195,832,动画,综合
91542133,邪神_Karasu_,https://space.bilibili.com/91542133,3538.2,1377505,2717,596,游戏,电子竞技
226102317,蒲熠星,https://space.bilibili.com/226102317,3554.4,1376650,192,3389,游戏,单机游戏
43219807,毒舌的南瓜,https://space.bilibili.com/43219807,3552.4,1376109,135,1309,知识,人文历史
415479453,主厨农国栋,https://space.bilibili.com/415479453,3571,1375781,957,2124,美食,美食制作
328303954,梢昂胫_nZk,https://space.bilibili.com/328303954,3576.9,1373908,46,,音乐,音乐现场
170088482,炎辰大鸽子,https://space.bilibili.com/170088482,3539.7,1372700,165,318,游戏,单机游戏
237311595,BBGG丶狮子喵,https://space.bilibili.com/237311595,3536.9,1370559,464,2619,游戏,电子竞技
514019783,武当陈师行,https://space.bilibili.com/514019783,3541.2,1368923,305,476,生活,运动
75547577,心灵侦探明柏辰,https://space.bilibili.com/75547577,3552.3,1366790,182,638,生活,搞笑
14082,山新,https://space.bilibili.com/14082,3549.3,1366112,42,1549,生活,搞笑
257851644,RNG电子竞技俱乐部,https://space.bilibili.com/257851644,3544.4,1363095,382,4295,游戏,电子竞技
638816489,英大吉,https://space.bilibili.com/638816489,3544.8,1361721,188,1398,知识,人文历史
64925986,大佬甜er,https://space.bilibili.com/64925986,3556.1,1361072,314,377,时尚,美妆
94336414,清华数学系坑老师,https://space.bilibili.com/94336414,3549.5,1360852,729,2076,知识,校园学习
1740850,满汉全席音乐团队,https://space.bilibili.com/1740850,3547.3,1360821,116,5641,音乐,翻唱
291042076,水果医生,https://space.bilibili.com/291042076,3541.3,1360724,283,,知识,科学科普
5581898,飞碟说,https://space.bilibili.com/5581898,3546,1357137,1403,552,知识,科学科普
434346657,北京大学,https://space.bilibili.com/434346657,3542.9,1355822,635,268,生活,日常
32708543,大家的音乐姬,https://space.bilibili.com/32708543,3624.6,1354241,705,51,音乐,MV
35365327,bilibiliGoods,https://space.bilibili.com/35365327,3542.5,1353836,58,99,生活,日常
350632501,在下小苏,https://space.bilibili.com/350632501,3549.1,1352538,325,1415,生活,日常
12807175,法老爷爷,https://space.bilibili.com/12807175,3558,1351007,23,,音乐,MV
32741563,非人哉工作室,https://space.bilibili.com/32741563,3560.9,1349755,862,548,国创,资讯
403943112,这知识好冷,https://space.bilibili.com/403943112,3544.1,1349321,431,318,知识,科学科普
316568752,马督工,https://space.bilibili.com/316568752,3563.1,1347813,395,18231,知识,社科・法律・心理
324529831,朝烟今天唱歌了没,https://space.bilibili.com/324529831,3557.2,1345988,65,1925,音乐,翻唱
203708804,肌肉山山,https://space.bilibili.com/203708804,3545.6,1345199,336,1169,生活,搞笑
411379495,吴彦祖秃顶版,https://space.bilibili.com/411379495,3542.5,1344177,202,83,时尚,健身
107486042,花二Strange,https://space.bilibili.com/107486042,3564.3,1342916,365,1901,美食,美食测评
30625977,KatAndSid,https://space.bilibili.com/30625977,3545.9,1342182,389,2951,生活,搞笑
18020792,易烫YCC,https://space.bilibili.com/18020792,3553.9,1340849,378,152,时尚,美妆
212630840,卡琳娜和揉西,https://space.bilibili.com/212630840,3547.1,1340817,222,322,生活,日常
67907025,猴博士爱讲课,https://space.bilibili.com/67907025,3536.3,1340416,47,1914,知识,校园学习
9321359,FUN科技,https://space.bilibili.com/9321359,3547.7,1340223,522,1206,科技,数码
19750237,美食台,https://space.bilibili.com/19750237,3559.9,1339377,1904,100,美食,美食制作
330663625,站不起来的蒙蒙,https://space.bilibili.com/330663625,3540.8,1338834,103,990,生活,搞笑
455557356,铁牛杰哥官方频道,https://space.bilibili.com/455557356,3544.4,1338342,217,261,生活,日常
13934589,嗨氏丶,https://space.bilibili.com/13934589,3554.2,1335357,5128,9833,游戏,电子竞技
18343134,林小北Lindo,https://space.bilibili.com/18343134,3545.3,1334583,304,1102,游戏,电子竞技
471723540,一块电鹿板,https://space.bilibili.com/471723540,3550.8,1334280,171,2195,动画,综合
1775966996,Vox_EN_Official,https://space.bilibili.com/1775966996,3557.8,1333729,28,,动画,综合
480366389,嘏的冷风,https://space.bilibili.com/480366389,3580.6,1332139,220,49417,生活,日常
908383,撸大师-木源,https://space.bilibili.com/908383,3547.4,1331691,97,635,生活,绘画
103416759,马克Sparrow,https://space.bilibili.com/103416759,3540.4,1331456,286,913,游戏,单机游戏
80304,亚食人,https://space.bilibili.com/80304,3549.2,1330917,360,3156,游戏,网络游戏
67141,C酱です,https://space.bilibili.com/67141,3548.4,1327756,175,7140,游戏,单机游戏
24301201,马蹄厨房,https://space.bilibili.com/24301201,3554,1325536,199,810,美食,美食制作
5632230,罗小黑战记,https://space.bilibili.com/5632230,3551,1321654,50,5434,国创,资讯
13221028,迷茫小树叶,https://space.bilibili.com/13221028,3545,1319250,115,1233,游戏,电子竞技
14897804,宴宁ccccc,https://space.bilibili.com/14897804,3546.1,1317575,59,1955,生活,其他
349092963,沈奕斐,https://space.bilibili.com/349092963,3556.2,1315696,162,429,知识,社科・法律・心理
3386870,轩邈Elias,https://space.bilibili.com/3386870,3560.2,1315494,365,437,影视,影视杂谈
492459544,不良博士,https://space.bilibili.com/492459544,3548.5,1314445,366,622,知识,社科・法律・心理
35847683,峰哥亡命天涯,https://space.bilibili.com/35847683,3545.2,1314392,452,2146,生活,日常
1962633,吉原悠一_yui,https://space.bilibili.com/1962633,3547.3,1314229,226,2215,生活,搞笑
28330240,叶无趣,https://space.bilibili.com/28330240,3551.1,1314195,213,565,生活,绘画
382986457,结巴老爹,https://space.bilibili.com/382986457,3560.3,1312654,594,3364,美食,美食侦探
427494870,硬核拆解,https://space.bilibili.com/427494870,3541.4,1311891,803,587,知识,野生技能协会
270355850,何止电影,https://space.bilibili.com/270355850,3551.3,1311839,435,1598,影视,影视杂谈
1601895109,shoto_official,https://space.bilibili.com/1601895109,3562.5,1311177,20,,动画,综合
