uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
301176003,一只小玉米Ymi,https://space.bilibili.com/301176003,2022.4,28781.0,33505,85.90%,生活,绘画
585238746,三哈兄弟-沙雕日常,https://space.bilibili.com/585238746,3411.7,24931.0,311407,8.01%,生活,搞笑
1943569669,bfgz的蟹老板,https://space.bilibili.com/1943569669,606.9,24222.0,25268,95.86%,时尚,服饰
1131457022,人民日报,https://space.bilibili.com/1131457022,3488.4,24218.0,8118235,0.30%,资讯,热点
302197524,johnhuu,https://space.bilibili.com/302197524,3389.3,22072.0,230510,9.58%,知识,校园学习
1072863915,不会有人不喜欢纯爱吧,https://space.bilibili.com/1072863915,299.5,21818.0,22552,96.75%,动画,综合
1782826123,猪宝学厨,https://space.bilibili.com/1782826123,1382.4,20475.0,22747,90.01%,美食,美食制作
1906203213,橙子oM,https://space.bilibili.com/1906203213,1804.4,20106.0,23751,84.65%,影视,影视剪辑
27534330,崩坏3第一偶像爱酱,https://space.bilibili.com/27534330,3491.4,19273.0,4071235,0.47%,游戏,手机游戏
473837611,新华社,https://space.bilibili.com/473837611,3495.9,19067.0,9598719,0.20%,资讯,热点
297882491,BBoxer酋长,https://space.bilibili.com/297882491,3361.6,18764.0,174158,10.77%,音乐,演奏
14229967,一数,https://space.bilibili.com/14229967,3483.9,18429.0,6215133,0.30%,知识,校园学习
1052923782,阿亮的纪录片,https://space.bilibili.com/1052923782,2625.3,18244.0,30017,60.78%,生活,日常
241679003,小叮当的伙伴们,https://space.bilibili.com/241679003,3449.1,17940.0,699730,2.56%,生活,搞笑
1335713025,知了解压萌物,https://space.bilibili.com/1335713025,3463.5,16774.0,2783776,0.60%,动物圈,野生动物
579641463,张老师带研究生,https://space.bilibili.com/579641463,715.6,15340.0,16521,92.85%,知识,校园学习
1887137377,爱玩的大队长,https://space.bilibili.com/1887137377,1311.6,15235.0,17353,87.79%,游戏,单机游戏
383167169,阿沛不开心,https://space.bilibili.com/383167169,3273,13665.0,90435,15.11%,生活,搞笑
320629592,醒图教程,https://space.bilibili.com/320629592,3354.5,13551.0,141394,9.58%,时尚,美妆
480191817,summer-upup,https://space.bilibili.com/480191817,2040.6,13262.0,18157,73.04%,时尚,服饰
304629310,Lion笨笨的,https://space.bilibili.com/304629310,417.2,13037.0,13903,93.77%,生活,搞笑
456664753,央视新闻,https://space.bilibili.com/456664753,3528.3,12897.0,12848519,0.10%,资讯,社会
395845182,有梦想的阿肯老师,https://space.bilibili.com/395845182,3430.5,12861.0,422390,3.04%,科技,数码
23630128,HuangFuRen,https://space.bilibili.com/23630128,3473.2,12353.0,3817764,0.32%,知识,校园学习
518849352,好奇kay,https://space.bilibili.com/518849352,1771.7,12244.0,15684,78.07%,美食,美食制作
86439234,Upspeed盛嘉成,https://space.bilibili.com/86439234,3450.3,12218.0,885916,1.38%,汽车,汽车生活
174619542,远鉴字幕组,https://space.bilibili.com/174619542,3442.9,12103.0,439606,2.75%,纪录片,人文・历史
1928421346,伊晓婷,https://space.bilibili.com/1928421346,2791.3,11325.0,27144,41.72%,知识,社科・法律・心理
323248245,青柠动画城,https://space.bilibili.com/323248245,3212.8,11226.0,66531,16.87%,国创,国产原创相关
424658638,四夕小田木,https://space.bilibili.com/424658638,3395.2,11178.0,244983,4.56%,生活,搞笑
1885250814,瑶生Y,https://space.bilibili.com/1885250814,3415.5,11090.0,278947,3.98%,生活,搞笑
1447974668,小白与cheems,https://space.bilibili.com/1447974668,1390.5,10995.0,13289,82.74%,动画,综合
25073738,科幻视界,https://space.bilibili.com/25073738,3448.2,10793.0,759931,1.42%,影视,影视杂谈
492840942,云视听小电视-TV,https://space.bilibili.com/492840942,3475.2,10737.0,12021623,0.09%,影视,预告・资讯
336571870,小叮当的一家,https://space.bilibili.com/336571870,3454,10695.0,1040203,1.03%,生活,搞笑
1526560679,一化儿,https://space.bilibili.com/1526560679,3463.3,10384.0,1667919,0.62%,知识,校园学习
66607740,宋浩老师官方,https://space.bilibili.com/66607740,3467.8,10320.0,4808048,0.21%,知识,校园学习
62619261,KClick字幕组,https://space.bilibili.com/62619261,258.2,10234.0,10939,93.56%,娱乐,综艺
128605614,铁手叫兽,https://space.bilibili.com/128605614,1651.7,10207.0,13251,77.03%,科技,数码
1091834498,黄汉城财经,https://space.bilibili.com/1091834498,756.1,10207.0,11437,89.25%,知识,财经商业
283109397,Lydia_Tt20,https://space.bilibili.com/283109397,3376.9,9712.0,193828,5.01%,时尚,服饰
12727469,在煦-QY,https://space.bilibili.com/12727469,1151.6,9589.0,11363,84.39%,国创,动态漫・广播剧
1774743152,小柔SeeU,https://space.bilibili.com/1774743152,3406.1,9562.0,297177,3.22%,时尚,服饰
18154819,极速拍档-小乔,https://space.bilibili.com/18154819,3431.5,9172.0,518033,1.77%,汽车,汽车生活
26749491,圆酱圆酱圆酱,https://space.bilibili.com/26749491,673.3,8990.0,10123,88.81%,舞蹈,舞蹈综合
483162496,英语兔,https://space.bilibili.com/483162496,3492.4,8852.0,5309204,0.17%,知识,校园学习
1831744377,靳建强,https://space.bilibili.com/1831744377,3317.3,8816.0,106373,8.29%,生活,绘画
1274145117,木子学姐教日语,https://space.bilibili.com/1274145117,2144.1,8600.0,14242,60.38%,知识,校园学习
85997303,池袋第一深情-,https://space.bilibili.com/85997303,3453.2,8582.0,1047686,0.82%,生活,日常
397213719,糖醋蛋黄,https://space.bilibili.com/397213719,3424.1,8539.0,314110,2.72%,音乐,原创音乐
1913989386,哈哈有很多工厂,https://space.bilibili.com/1913989386,1427.4,8494.0,10885,78.03%,生活,日常
11021614,我是瑞斯拜,https://space.bilibili.com/11021614,3467.3,8385.0,1993874,0.42%,知识,校园学习
412689705,九空原,https://space.bilibili.com/412689705,1293.8,8227.0,10296,79.90%,生活,绘画
517327498,罗翔说刑法,https://space.bilibili.com/517327498,3597.5,8219.0,25174831,0.03%,知识,社科・法律・心理
431073645,你的影月月,https://space.bilibili.com/431073645,3464.6,7935.0,3479301,0.23%,游戏,手机游戏
12367088,霜茶好好喝,https://space.bilibili.com/12367088,3381.8,7882.0,199469,3.95%,生活,手工
401742377,原神,https://space.bilibili.com/401742377,3500,7836.0,14433161,0.05%,游戏,手机游戏
491240131,烤鸭TV,https://space.bilibili.com/491240131,3459.7,7746.0,1503326,0.52%,知识,校园学习
1514320538,香芹又青了,https://space.bilibili.com/1514320538,3190.6,7700.0,57350,13.43%,影视,影视杂谈
1581688095,柴崎爷爷的水彩画,https://space.bilibili.com/1581688095,3418.1,7657.0,336267,2.28%,生活,绘画
9617619,哔哩哔哩直播,https://space.bilibili.com/9617619,3484.9,7552.0,12595194,0.06%,游戏,单机游戏
550515990,_风过大泽,https://space.bilibili.com/550515990,3414,7368.0,302479,2.44%,影视,影视杂谈
677555620,h-Feeng,https://space.bilibili.com/677555620,2528.2,7346.0,17423,42.16%,游戏,网络游戏
1982002975,会忘记林吗,https://space.bilibili.com/1982002975,2904,7304.0,27210,26.84%,时尚,服饰
1968595,鹦鹉梨,https://space.bilibili.com/1968595,3466,7136.0,1414717,0.50%,时尚,服饰
1434840953,下野瑾瑾瑾瑾瑾瑾瑾,https://space.bilibili.com/1434840953,3234.7,7102.0,66455,10.69%,动画,综合
1493793977,张张游泳池,https://space.bilibili.com/1493793977,3229.8,7093.0,65666,10.80%,生活,日常
79061224,刘老师说电影,https://space.bilibili.com/79061224,3510.3,6893.0,4433050,0.16%,影视,影视杂谈
677605914,Van-辰夕,https://space.bilibili.com/677605914,2027.8,6870.0,11671,58.86%,生活,日常
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3548.8,6722.0,5685933,0.12%,音乐,音乐现场
27725316,小蜗日记,https://space.bilibili.com/27725316,3154,6688.0,49571,13.49%,生活,日常
1007043700,世界美食official,https://space.bilibili.com/1007043700,3438.3,6675.0,634226,1.05%,美食,美食侦探
1523475,紫菜蛋花兔兔,https://space.bilibili.com/1523475,3460.6,6612.0,1722120,0.38%,生活,搞笑
287468649,阿哈哈哈哈哈黑猫警长,https://space.bilibili.com/287468649,3454,6589.0,1016013,0.65%,时尚,美妆
102822664,范冰冰Bar,https://space.bilibili.com/102822664,3035,6518.0,35691,18.26%,娱乐,明星
2036187097,一生儿,https://space.bilibili.com/2036187097,3455.1,6450.0,1169438,0.55%,知识,校园学习
333370713,朱宝宝酱儿,https://space.bilibili.com/333370713,2007.1,6437.0,11152,57.72%,生活,日常
41832729,考研政治陆寓丰,https://space.bilibili.com/41832729,3447.8,6424.0,840248,0.76%,知识,校园学习
1687713511,少女のうた,https://space.bilibili.com/1687713511,3397.9,6369.0,252875,2.52%,生活,手工
8684591,露露黄了,https://space.bilibili.com/8684591,3451.7,6149.0,695394,0.88%,时尚,美妆
17842932,无敌小浓瓜,https://space.bilibili.com/17842932,2823.6,6033.0,22947,26.29%,生活,日常
415674,芒伊木_Official,https://space.bilibili.com/415674,2688.1,6028.0,19046,31.65%,动画,综合
5970160,小潮院长,https://space.bilibili.com/5970160,3537.6,5977.0,8761883,0.07%,生活,搞笑
1097188235,妖腰木,https://space.bilibili.com/1097188235,3422.7,5924.0,390373,1.52%,时尚,健身
39737405,学过石油的语文老师,https://space.bilibili.com/39737405,3477.6,5922.0,3291346,0.18%,知识,校园学习
431748468,考研斯基,https://space.bilibili.com/431748468,3464.5,5905.0,1009421,0.58%,知识,校园学习
31761139,鱼肉肉pabo,https://space.bilibili.com/31761139,3405.9,5860.0,254482,2.30%,舞蹈,宅舞
1217628212,Thurman猫一杯,https://space.bilibili.com/1217628212,3461.3,5826.0,2501539,0.23%,生活,搞笑
2287596,白研QAQ,https://space.bilibili.com/2287596,1930,5803.0,10004,58.01%,生活,日常
28266043,附魔星Fms,https://space.bilibili.com/28266043,3460.8,5725.0,1212792,0.47%,游戏,单机游戏
3766866,科技美学,https://space.bilibili.com/3766866,3498.4,5631.0,4013752,0.14%,科技,数码
229800870,萌宠手绘阿星,https://space.bilibili.com/229800870,3327.8,5618.0,107760,5.21%,生活,绘画
488141422,TED英语演讲,https://space.bilibili.com/488141422,3426.8,5614.0,424818,1.32%,知识,科学科普
1724539264,我北凉徐凤年,https://space.bilibili.com/1724539264,3007.9,5481.0,31579,17.36%,音乐,翻唱
677378178,柏林少女o,https://space.bilibili.com/677378178,3355,5436.0,156787,3.47%,生活,搞笑
406871371,捏碳碳碳碳,https://space.bilibili.com/406871371,3458.1,5432.0,1136712,0.48%,动画,短片・手书・配音
326499679,哔哩哔哩漫画,https://space.bilibili.com/326499679,3307.9,5417.0,41981661,0.01%,动画,综合
487402274,双驴座的Sid,https://space.bilibili.com/487402274,3404.6,5329.0,289889,1.84%,生活,搞笑
392908369,沁伊爹妈的助眠小屋,https://space.bilibili.com/392908369,3335,5292.0,129780,4.08%,生活,日常
1327719714,BELLA贝拉F,https://space.bilibili.com/1327719714,3441.8,5281.0,560807,0.94%,舞蹈,舞蹈综合
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3463.6,5277.0,1758688,0.30%,知识,校园学习
39807720,林带鱼w,https://space.bilibili.com/39807720,3353.6,5259.0,144761,3.63%,时尚,服饰
181508854,文字铺,https://space.bilibili.com/181508854,3473.6,5258.0,1531002,0.34%,知识,人文历史
585267,-纯黑-,https://space.bilibili.com/585267,3479.7,5171.0,3409954,0.15%,游戏,单机游戏
179288789,汤面桢子,https://space.bilibili.com/179288789,3433.3,5171.0,460879,1.12%,生活,日常
1735033084,TAKUMI桑原巧光,https://space.bilibili.com/1735033084,2313.9,5145.0,12154,42.33%,舞蹈,街舞
5849993,void新神殿下,https://space.bilibili.com/5849993,3455,5136.0,528628,0.97%,生活,绘画
1567041369,小饱littleky,https://space.bilibili.com/1567041369,3395.6,5116.0,215336,2.38%,生活,日常
211005705,网易第五人格手游,https://space.bilibili.com/211005705,3468.6,5086.0,2043593,0.25%,游戏,手机游戏
1855673040,小李胖了吗,https://space.bilibili.com/1855673040,3138.5,5086.0,44679,11.38%,生活,日常
320385037,朱家寨少寨主,https://space.bilibili.com/320385037,3446.3,5080.0,745675,0.68%,生活,搞笑
2051617240,棋手战鹰,https://space.bilibili.com/2051617240,3280.3,5058.0,87643,5.77%,游戏,桌游棋牌
2138069219,拾芥_uni,https://space.bilibili.com/2138069219,3306.4,5054.0,100243,5.04%,生活,日常
446430908,小傲想睡觉,https://space.bilibili.com/446430908,3462.4,5045.0,1897350,0.27%,美食,美食制作
1773346,莴苣某人,https://space.bilibili.com/1773346,3465.4,5025.0,4010815,0.13%,游戏,手机游戏
319656701,快乐烧烤屋屋长,https://space.bilibili.com/319656701,3445,5022.0,778181,0.65%,美食,美食制作
59905809,哦呼w,https://space.bilibili.com/59905809,3538.9,4993.0,2489146,0.20%,鬼畜,鬼畜调教
246512655,kamifox,https://space.bilibili.com/246512655,2165.6,4953.0,10741,46.11%,舞蹈,舞蹈综合
398326679,YYP看汽车,https://space.bilibili.com/398326679,3417.3,4916.0,337139,1.46%,汽车,汽车生活
488738478,高中数学赵礼显老师,https://space.bilibili.com/488738478,3430.1,4812.0,478784,1.01%,知识,校园学习
67158540,风-笑尘,https://space.bilibili.com/67158540,3452.8,4807.0,578166,0.83%,游戏,手机游戏
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3421.8,4800.0,344107,1.39%,音乐,演奏
9385634,王利夫,https://space.bilibili.com/9385634,3379.1,4769.0,179308,2.66%,音乐,音乐综合
586789337,我叫孙火旺,https://space.bilibili.com/586789337,3469.1,4758.0,2008694,0.24%,生活,搞笑
504934876,渤海小吏,https://space.bilibili.com/504934876,3472.1,4737.0,1056023,0.45%,知识,人文历史
548196587,带床去旅行,https://space.bilibili.com/548196587,3353.9,4732.0,148395,3.19%,生活,日常
22764702,白子玄,https://space.bilibili.com/22764702,3360.3,4673.0,153434,3.05%,知识,财经商业
504010939,TaxiWay飞行中心,https://space.bilibili.com/504010939,3223.9,4628.0,63949,7.24%,生活,日常
698029620,兰音Reine,https://space.bilibili.com/698029620,3464.4,4624.0,1165175,0.40%,音乐,翻唱
20892823,柠檬派奇幻漂流,https://space.bilibili.com/20892823,3474.2,4600.0,2340229,0.20%,生活,搞笑
17065975,小鸣er先生,https://space.bilibili.com/17065975,3428,4598.0,448024,1.03%,游戏,网络游戏
452941506,卡萨鹏卡萨丁,https://space.bilibili.com/452941506,3315.1,4594.0,110094,4.17%,游戏,电子竞技
27565167,钢钢哞,https://space.bilibili.com/27565167,3217.6,4591.0,60652,7.57%,影视,影视杂谈
281284373,文武俩兄弟,https://space.bilibili.com/281284373,3455.7,4583.0,1531655,0.30%,生活,日常
323346780,CSGO欧皇团队,https://space.bilibili.com/323346780,2780.9,4526.0,20096,22.52%,游戏,网络游戏
52190805,麟宣森,https://space.bilibili.com/52190805,3502.6,4522.0,2176124,0.21%,美食,美食制作
281172076,覆雪之下--,https://space.bilibili.com/281172076,3408,4512.0,290803,1.55%,游戏,手机游戏
9364136,我是鹿溟山,https://space.bilibili.com/9364136,3408.9,4510.0,264740,1.70%,生活,绘画
91714909,奶茶小肥仔,https://space.bilibili.com/91714909,3319.7,4492.0,105591,4.25%,音乐,原创音乐
1232707257,娜可不行lina,https://space.bilibili.com/1232707257,3359.7,4491.0,160688,2.79%,科技,数码
1598071276,赫宜宜,https://space.bilibili.com/1598071276,2771.6,4489.0,19593,22.91%,生活,日常
254726274,东京大明白,https://space.bilibili.com/254726274,3450.9,4488.0,747783,0.60%,生活,日常
15076745,彩虹酱哇,https://space.bilibili.com/15076745,3415.1,4485.0,327528,1.37%,生活,搞笑
449247733,Ducky最可爱鸭,https://space.bilibili.com/449247733,2555.5,4475.0,15044,29.75%,舞蹈,宅舞
1086694209,易车Racing,https://space.bilibili.com/1086694209,3081.9,4469.0,37708,11.85%,汽车,汽车生活
2142762,老戴在此,https://space.bilibili.com/2142762,3471.3,4455.0,2896030,0.15%,游戏,单机游戏
230269219,杨爸图说,https://space.bilibili.com/230269219,2791.1,4403.0,19863,22.17%,知识,人文历史
632207543,一英儿,https://space.bilibili.com/632207543,3451.5,4393.0,868747,0.51%,知识,校园学习
34695306,葱姜蒜也会梦到电子星,https://space.bilibili.com/34695306,2660,4359.0,16389,26.60%,音乐,音乐综合
317783104,超正经的小李,https://space.bilibili.com/317783104,3433.3,4355.0,486586,0.90%,生活,日常
778073,非酋K妹,https://space.bilibili.com/778073,3408.8,4344.0,287134,1.51%,生活,日常
674289730,一木一叶老李,https://space.bilibili.com/674289730,3449.1,4311.0,1025239,0.42%,动物圈,动物综合
10276136,诺子喵呜,https://space.bilibili.com/10276136,2683.3,4305.0,16889,25.49%,音乐,翻唱
1231108399,一地er,https://space.bilibili.com/1231108399,3431.5,4301.0,396973,1.08%,知识,校园学习
49494871,冒险雷探长,https://space.bilibili.com/49494871,3461.3,4290.0,1780476,0.24%,生活,日常
7788379,兔叭咯,https://space.bilibili.com/7788379,3533.5,4267.0,6906466,0.06%,知识,科学科普
388576777,英语的平行世界,https://space.bilibili.com/388576777,3469.4,4264.0,3112000,0.14%,知识,校园学习
283036476,狈总,https://space.bilibili.com/283036476,3467.1,4218.0,2177688,0.19%,生活,搞笑
35195926,大雷的食品科普日常,https://space.bilibili.com/35195926,3405.2,4205.0,276315,1.52%,知识,科学科普
94541218,琵琶朱小婧,https://space.bilibili.com/94541218,2754.3,4202.0,18829,22.32%,音乐,演奏
458165375,芝士局,https://space.bilibili.com/458165375,3461.9,4188.0,1761593,0.24%,知识,人文历史
107861999,裘也千野,https://space.bilibili.com/107861999,3322,4182.0,106300,3.93%,动画,短片・手书・配音
170948267,衣戈猜想,https://space.bilibili.com/170948267,3490.1,4179.0,2788933,0.15%,知识,人文历史
40711647,开车大神,https://space.bilibili.com/40711647,3442.4,4155.0,769635,0.54%,汽车,汽车生活
505574187,大团团sweet,https://space.bilibili.com/505574187,3199.7,4137.0,55450,7.46%,时尚,服饰
1038599009,罗老师的哲学课堂,https://space.bilibili.com/1038599009,3451,4126.0,931692,0.44%,知识,社科・法律・心理
30139938,朱铁雄,https://space.bilibili.com/30139938,3305.2,4116.0,97994,4.20%,影视,短片
2127878719,腾宝乐煎饼果子,https://space.bilibili.com/2127878719,2868.5,4102.0,22560,18.18%,美食,美食制作
17174243,yakisa彭雅琦,https://space.bilibili.com/17174243,3448.8,4097.0,574716,0.71%,音乐,翻唱
1324161318,一方小书房,https://space.bilibili.com/1324161318,2866.3,4066.0,22628,17.97%,知识,人文历史
37804608,龙哥哥今天又鸽了,https://space.bilibili.com/37804608,3339,4056.0,130099,3.12%,游戏,手机游戏
617394761,米雷-RayDog,https://space.bilibili.com/617394761,3456.9,4005.0,1350626,0.30%,生活,绘画
473524263,澳洲阿彭,https://space.bilibili.com/473524263,3481.3,3967.0,2591891,0.15%,美食,美食制作
6875363,不是的的是のの,https://space.bilibili.com/6875363,3462.4,3955.0,1627742,0.24%,游戏,电子竞技
279991456,靠谱电竞,https://space.bilibili.com/279991456,3492.2,3947.0,2064169,0.19%,游戏,电子竞技
21199510,lumantik,https://space.bilibili.com/21199510,2853.4,3942.0,21860,18.03%,生活,日常
180322556,小老师钱一,https://space.bilibili.com/180322556,3359.5,3927.0,121212,3.24%,知识,校园学习
587618113,姚姚不是P30,https://space.bilibili.com/587618113,3466.1,3918.0,2126275,0.18%,生活,搞笑
1538156226,小葱Alex_,https://space.bilibili.com/1538156226,2482,3917.0,13359,29.32%,鬼畜,人力VOCALOID
339885439,是小钱-,https://space.bilibili.com/339885439,3364.4,3880.0,161032,2.41%,音乐,翻唱
1259945970,洞妖over,https://space.bilibili.com/1259945970,3400.7,3878.0,273311,1.42%,游戏,手机游戏
1343321779,央视农业,https://space.bilibili.com/1343321779,3461.4,3863.0,1651323,0.23%,资讯,社会
1728112443,烟灰缸ashtray,https://space.bilibili.com/1728112443,2541.3,3847.0,14258,26.98%,影视,影视剪辑
1847854850,L野社L,https://space.bilibili.com/1847854850,3411,3833.0,312804,1.23%,美食,美食制作
474803476,泡厨房的顾小胖,https://space.bilibili.com/474803476,3448.2,3822.0,560330,0.68%,美食,美食制作
229823308,德叔不污教生物,https://space.bilibili.com/229823308,3448.7,3813.0,787023,0.48%,知识,校园学习
1057641912,海底小纵队官方号,https://space.bilibili.com/1057641912,3363.5,3812.0,159337,2.39%,影视,短片
63274187,dc008,https://space.bilibili.com/63274187,3467.5,3806.0,2796516,0.14%,知识,校园学习
5869811,程呦呦,https://space.bilibili.com/5869811,3423.9,3797.0,410957,0.92%,生活,日常
263223596,房琪kiki,https://space.bilibili.com/263223596,3444.8,3790.0,708229,0.54%,生活,日常
415563176,TED英语演说,https://space.bilibili.com/415563176,3412.7,3776.0,317511,1.19%,知识,社科・法律・心理
174501086,哔哩哔哩会员购,https://space.bilibili.com/174501086,3471.8,3774.0,8565222,0.04%,动画,手办・模玩
432499697,戒喵中心,https://space.bilibili.com/432499697,3461.6,3767.0,1562964,0.24%,动物圈,喵星人
1338715561,凛子同学提不起劲,https://space.bilibili.com/1338715561,3465.7,3765.0,1225083,0.31%,舞蹈,舞蹈综合
298777265,野贝贝_,https://space.bilibili.com/298777265,3440.6,3764.0,433497,0.87%,音乐,翻唱
538039973,Ernie老师,https://space.bilibili.com/538039973,3406,3725.0,260433,1.43%,知识,校园学习
174890586,魔鬼厨房DK,https://space.bilibili.com/174890586,3450,3722.0,952627,0.39%,美食,美食制作
94510621,梗指南,https://space.bilibili.com/94510621,3466.7,3720.0,3123441,0.12%,生活,搞笑
23947287,小约翰可汗,https://space.bilibili.com/23947287,3492.3,3719.0,5173802,0.07%,知识,人文历史
